,Open,High,Low,Close,Volume
2023-01-27,69.92166900634766,71.37000274658203,69.92166900634766,71.08499908447266,3088200
2023-01-30,70.72166442871094,71.78666687011719,69.98500061035156,70.05833435058594,2249400
2023-01-31,70.38666534423828,71.24666595458984,69.538330078125,71.24666595458984,2854800
2023-02-01,70.68000030517578,71.77166748046875,69.75,71.39833068847656,2394600
2023-02-02,71.72333526611328,72.21833038330078,69.52666473388672,70.22166442871094,4194600
2023-02-03,69.21499633789062,70.81999969482422,68.17500305175781,69.05999755859375,4294800
2023-02-06,68.10333251953125,69.95500183105469,68.10166931152344,69.37000274658203,2423400
2023-02-07,69.12666320800781,69.7750015258789,68.2750015258789,69.60166931152344,2100600
2023-02-08,68.79166412353516,69.3183364868164,68.02166748046875,69.12833404541016,2268600
2023-02-09,70.0,70.67166900634766,69.55500030517578,70.13333129882812,3785400
2023-02-10,69.538330078125,70.87999725341797,68.57499694824219,69.08833312988281,3155400
2023-02-13,69.71833038330078,70.5566635131836,69.09166717529297,70.19999694824219,2479200
2023-02-14,69.69499969482422,71.6883316040039,69.67333221435547,70.55500030517578,1944600
2023-02-15,70.04833221435547,70.38833618164062,69.2066650390625,69.24833679199219,2522400
2023-02-16,68.48666381835938,69.59166717529297,67.586669921875,67.83499908447266,2876400
2023-02-17,67.87666320800781,68.48500061035156,67.29499816894531,67.5633316040039,2640600
2023-02-21,66.83333587646484,68.32499694824219,66.44833374023438,66.58000183105469,2788800
2023-02-22,66.57167053222656,67.22666931152344,66.19166564941406,67.10166931152344,1933200
2023-02-23,67.39167022705078,67.99166870117188,67.0433349609375,67.33999633789062,2006400
2023-02-24,66.89167022705078,67.1933364868164,66.2699966430664,66.69999694824219,1576800
2023-02-27,67.37833404541016,68.16000366210938,67.21499633789062,67.7300033569336,2395800
2023-02-28,67.76333618164062,70.08333587646484,67.76333618164062,69.39167022705078,2593800
2023-03-01,69.43499755859375,70.92166900634766,68.75,69.26499938964844,1626000
2023-03-02,69.0683364868164,70.26499938964844,68.65833282470703,70.13999938964844,1540200
2023-03-03,70.55166625976562,71.45833587646484,70.12166595458984,71.40166473388672,1603800
2023-03-06,71.41666412353516,72.61666870117188,71.288330078125,72.25333404541016,2322000
2023-03-07,72.35832977294922,73.96666717529297,71.86499786376953,71.90333557128906,2572800
2023-03-08,71.79666900634766,72.28333282470703,70.99666595458984,71.74500274658203,1668600
2023-03-09,71.7933349609375,72.28166961669922,70.20333099365234,70.60166931152344,1471800
2023-03-10,70.72666931152344,70.72666931152344,67.55166625976562,68.72000122070312,2388000
2023-03-13,67.48999786376953,68.9566650390625,66.87833404541016,68.288330078125,2973600
2023-03-14,69.2933349609375,70.87833404541016,69.07167053222656,70.0,1736400
2023-03-15,68.30166625976562,68.88333129882812,65.98500061035156,67.7316665649414,2333400
2023-03-16,67.2066650390625,69.7699966430664,67.2066650390625,69.45833587646484,1539000
2023-03-17,69.0616683959961,69.57499694824219,67.58999633789062,68.7066650390625,2777400
2023-03-20,69.07333374023438,69.98500061035156,68.76667022705078,69.25166320800781,1421400
2023-03-21,70.5250015258789,73.59500122070312,70.5250015258789,73.3133316040039,2984400
2023-03-22,72.74166870117188,74.4816665649414,72.16166687011719,72.21499633789062,2944800
2023-03-23,72.99833679199219,74.30166625976562,72.58333587646484,73.7066650390625,2271600
2023-03-24,73.24666595458984,74.09500122070312,72.50333404541016,73.79166412353516,1579200
2023-03-27,74.23332977294922,75.0199966430664,73.51667022705078,74.69000244140625,2013600
2023-03-28,75.20999908447266,76.27666473388672,74.6883316040039,75.27166748046875,2569800
2023-03-29,75.86000061035156,75.86666870117188,74.64666748046875,75.288330078125,1764600
2023-03-30,75.47166442871094,76.15333557128906,74.40333557128906,74.66000366210938,2655000
2023-03-31,74.94999694824219,75.73833465576172,74.41999816894531,74.92500305175781,2928000
2023-04-03,75.01333618164062,75.6816635131836,74.41999816894531,75.58999633789062,2344200
2023-04-04,75.9566650390625,76.66500091552734,74.70166778564453,75.87666320800781,2019600
2023-04-05,75.23666381835938,75.37833404541016,74.2249984741211,74.86333465576172,1252200
2023-04-06,74.20333099365234,74.66666412353516,73.211669921875,74.39833068847656,2249400
2023-04-10,74.11000061035156,76.56500244140625,74.086669921875,76.34333038330078,1926600
2023-04-11,76.6433334350586,76.8133316040039,75.98666381835938,76.20500183105469,1239600
2023-04-12,76.32499694824219,77.15333557128906,76.16000366210938,76.29499816894531,1518600
2023-04-13,77.06999969482422,77.40499877929688,76.19999694824219,77.18499755859375,1351200
2023-04-14,77.58333587646484,78.58833312988281,77.31999969482422,77.83999633789062,1212600
2023-04-17,78.76333618164062,79.17333221435547,77.36000061035156,77.98332977294922,1809000
2023-04-18,78.2066650390625,80.0250015258789,77.94999694824219,79.57333374023438,2440200
2023-04-19,79.45500183105469,80.15833282470703,79.38999938964844,80.11499786376953,2146800
2023-04-20,79.84500122070312,80.84500122070312,79.84500122070312,79.9366683959961,1505400
2023-04-21,80.03666687011719,81.38999938964844,79.57333374023438,81.11333465576172,1926600
2023-04-24,81.14666748046875,82.07333374023438,80.49833679199219,81.64167022705078,1645800
2023-04-25,81.45333099365234,81.65166473388672,79.16666412353516,79.37833404541016,2352000
2023-04-26,79.19499969482422,80.17333221435547,79.19499969482422,79.75833129882812,1568400
2023-04-27,79.1683349609375,79.69166564941406,76.80166625976562,79.2249984741211,3478800
2023-04-28,78.35333251953125,80.0,78.19166564941406,79.88999938964844,2050200
2023-05-01,80.23999786376953,81.70500183105469,79.93499755859375,80.99333190917969,1612200
2023-05-02,80.60333251953125,81.0,79.02833557128906,80.81999969482422,1303200
2023-05-03,80.52166748046875,81.7683334350586,80.02666473388672,80.8183364868164,2181600
2023-05-04,80.1500015258789,80.66999816894531,79.2249984741211,79.79499816894531,1605000
2023-05-05,80.67832946777344,81.51166534423828,80.0199966430664,80.87333679199219,1227600
2023-05-08,81.0,82.83333587646484,80.48500061035156,82.4433364868164,1751400
2023-05-09,81.75333404541016,83.01166534423828,81.62833404541016,82.8183364868164,1880400
2023-05-10,83.913330078125,83.913330078125,81.20333099365234,82.62333679199219,1420200
2023-05-11,82.59166717529297,82.9383316040039,81.57167053222656,81.73999786376953,1661400
2023-05-12,81.76499938964844,82.66000366210938,80.9366683959961,81.76333618164062,2323200
2023-05-15,81.81500244140625,82.38833618164062,81.2699966430664,81.91999816894531,2211000
2023-05-16,80.72166442871094,81.44999694824219,77.88500213623047,78.88833618164062,3347400
2023-05-17,78.73666381835938,79.1066665649414,77.40333557128906,78.3949966430664,2989800
2023-05-18,78.29166412353516,79.99833679199219,77.81666564941406,78.75166320800781,1699800
2023-05-19,76.66666412353516,76.78166961669922,73.62333679199219,75.79833221435547,5455200
2023-05-22,76.5,76.73666381835938,75.22666931152344,76.03333282470703,2657400
2023-05-23,75.23666381835938,75.23666381835938,73.94499969482422,74.79833221435547,2904600
2023-05-24,74.88666534423828,74.98999786376953,72.85166931152344,73.38833618164062,3610800
2023-05-25,74.14666748046875,76.0633316040039,73.52833557128906,75.00166320800781,5267400
2023-05-26,72.50166320800781,78.70500183105469,70.72666931152344,77.52999877929688,8069400
2023-05-30,78.51333618164062,81.74500274658203,78.36333465576172,81.5199966430664,5094600
2023-05-31,80.8316650390625,80.9816665649414,77.69667053222656,79.16666412353516,17745600
2023-06-01,78.66500091552734,79.4000015258789,77.375,77.50166320800781,3328200
2023-06-02,78.74666595458984,80.31500244140625,78.74666595458984,79.46333312988281,2592600
2023-06-05,79.55999755859375,81.6050033569336,79.55999755859375,80.95999908447266,2170800
2023-06-06,80.90333557128906,82.96666717529297,80.90333557128906,81.92333221435547,2275200
2023-06-07,81.84500122070312,84.086669921875,81.84500122070312,83.02166748046875,3435600
2023-06-08,82.64833068847656,83.41166687011719,80.91166687011719,81.83000183105469,3022800
2023-06-09,82.10166931152344,82.80000305175781,80.96666717529297,81.38833618164062,2351400
2023-06-12,81.8133316040039,83.84666442871094,81.2750015258789,83.4816665649414,2504400
2023-06-13,83.91999816894531,84.16666412353516,81.55999755859375,81.78666687011719,3221400
2023-06-14,82.0,85.33333587646484,81.1866683959961,84.45500183105469,2379000
2023-06-15,83.97166442871094,85.75,83.73999786376953,85.336669921875,2041200
2023-06-16,86.20333099365234,86.20333099365234,84.63833618164062,85.45333099365234,2942400
2023-06-20,84.83999633789062,85.45333099365234,83.66500091552734,84.7249984741211,2136600
2023-06-21,84.79666900634766,86.41500091552734,84.79666900634766,85.02333068847656,1547400
2023-06-22,84.8499984741211,85.61000061035156,83.62333679199219,83.92500305175781,1937400
2023-06-23,83.09166717529297,85.0999984741211,82.85333251953125,84.35333251953125,2782800
2023-06-26,84.78333282470703,85.74666595458984,84.19166564941406,84.90666961669922,1639200
2023-06-27,85.4316635131836,86.53500366210938,84.73999786376953,85.33999633789062,1873800
2023-06-28,85.3949966430664,87.0999984741211,85.3949966430664,86.6866683959961,1930200
2023-06-29,86.83833312988281,87.00333404541016,85.46499633789062,85.66166687011719,1819200
2023-06-30,86.84333038330078,88.29666900634766,86.3316650390625,87.9433364868164,2974200
2023-07-03,88.19667053222656,89.72000122070312,88.08499908447266,88.57666778564453,1299000
2023-07-05,88.7683334350586,89.44000244140625,87.83000183105469,89.09833526611328,2097600
2023-07-06,88.32666778564453,88.67500305175781,87.16666412353516,88.32666778564453,2001600
2023-07-07,88.1683349609375,89.17166900634766,87.57499694824219,87.86333465576172,1523400
2023-07-10,88.13166809082031,90.71333312988281,88.13166809082031,90.14167022705078,2128800
2023-07-11,90.09500122070312,92.01667022705078,90.09500122070312,91.90333557128906,2112000
2023-07-12,92.65666961669922,93.82833099365234,91.42666625976562,92.22000122070312,1976400
2023-07-13,92.34166717529297,93.18000030517578,89.80833435058594,89.89833068847656,2407800
2023-07-14,90.49166870117188,91.06500244140625,89.93333435058594,90.58000183105469,1653600
2023-07-17,90.4816665649414,91.94833374023438,90.35333251953125,91.24166870117188,1577400
2023-07-18,91.09833526611328,92.1883316040039,90.27666473388672,91.11166381835938,1986600
2023-07-19,90.76166534423828,91.42166900634766,90.51000213623047,90.62000274658203,1499400
2023-07-20,90.46833038330078,90.88333129882812,88.87166595458984,89.23833465576172,1454400
2023-07-21,90.76000213623047,90.76000213623047,88.97000122070312,89.59166717529297,2256000
2023-07-24,90.45166778564453,91.87000274658203,89.34666442871094,91.57833099365234,3175800
2023-07-25,91.83333587646484,92.913330078125,91.4383316040039,92.55833435058594,2742000
2023-07-26,92.01166534423828,93.04666900634766,91.61166381835938,93.0,1861800
2023-07-27,92.71499633789062,93.16166687011719,89.07666778564453,89.50333404541016,3953400
2023-07-28,86.33000183105469,90.44999694824219,85.23332977294922,89.01000213623047,5791800
2023-07-31,89.88166809082031,90.625,89.58499908447266,90.61499786376953,2559600
2023-08-01,90.04166412353516,91.36666870117188,90.04166412353516,90.3933334350586,1939200
2023-08-02,90.07499694824219,91.2300033569336,89.86333465576172,90.15333557128906,1956000
2023-08-03,90.5816650390625,92.72333526611328,90.211669921875,92.5566635131836,1999200
2023-08-04,93.45500183105469,93.66166687011719,91.76667022705078,92.07833099365234,2311200
2023-08-07,92.66166687011719,94.7066650390625,92.66166687011719,94.25833129882812,1961400
2023-08-08,93.85832977294922,94.74500274658203,93.72333526611328,94.1816635131836,2076000
2023-08-09,94.23332977294922,94.461669921875,92.0,92.50499725341797,1452600
2023-08-10,92.50833129882812,94.22833251953125,92.25166320800781,93.24166870117188,1825800
2023-08-11,93.17333221435547,93.72166442871094,91.73666381835938,92.03666687011719,1435800
2023-08-14,92.25833129882812,93.1449966430664,91.75333404541016,93.04833221435547,1189200
2023-08-15,92.1066665649414,93.0566635131836,92.1066665649414,92.45500183105469,1393800
2023-08-16,92.69499969482422,93.58999633789062,92.51499938964844,92.77999877929688,1174200
2023-08-17,93.18000030517578,93.18000030517578,91.26333618164062,91.34666442871094,1750800
2023-08-18,90.66666412353516,93.06500244140625,90.31666564941406,92.88166809082031,2059200
2023-08-21,93.57666778564453,93.65833282470703,92.00666809082031,93.40833282470703,1400400
2023-08-22,91.58333587646484,93.11833190917969,91.5,92.5616683959961,1560000
2023-08-23,89.5,91.89833068847656,89.5,91.70333099365234,1878000
2023-08-24,91.711669921875,91.75333404541016,86.91666412353516,86.96333312988281,3081000
2023-08-25,87.3316650390625,88.37833404541016,86.25666809082031,86.91999816894531,1857600
2023-08-28,86.91666412353516,87.49500274658203,85.03666687011719,86.04833221435547,2490000
2023-08-29,85.97166442871094,88.10832977294922,85.89833068847656,87.97833251953125,2532000
2023-08-30,87.90666961669922,87.90666961669922,86.05000305175781,86.47833251953125,2440200
2023-08-31,86.6883316040039,88.77999877929688,86.6883316040039,88.1816635131836,4614000
2023-09-01,89.038330078125,89.81666564941406,88.33333587646484,88.79166412353516,1947600
2023-09-05,88.47166442871094,88.77666473388672,86.32666778564453,87.35333251953125,1972200
2023-09-06,87.14833068847656,87.94499969482422,87.08999633789062,87.63666534423828,1693800
2023-09-07,87.05166625976562,87.2933349609375,85.39167022705078,87.28500366210938,3052200
2023-09-08,87.05833435058594,88.28666687011719,86.93000030517578,87.87333679199219,1753200
2023-09-11,88.5,89.61000061035156,87.65166473388672,89.54166412353516,2076000
2023-09-12,89.31500244140625,91.03166961669922,89.31500244140625,90.12000274658203,2276400
2023-09-13,89.91999816894531,89.91999816894531,88.17333221435547,88.98833465576172,1863000
2023-09-14,89.58333587646484,90.19833374023438,88.17166900634766,89.48500061035156,1444800
2023-09-15,89.12666320800781,89.68000030517578,85.78500366210938,87.14666748046875,5206800
2023-09-18,87.0,87.79833221435547,86.61666870117188,87.70999908447266,1690200
2023-09-19,87.54000091552734,88.75,86.6866683959961,88.58000183105469,1518600
2023-09-20,88.44000244140625,89.04000091552734,87.2683334350586,87.27999877929688,1140000
2023-09-21,86.5250015258789,86.85166931152344,83.98666381835938,84.19667053222656,2277600
2023-09-22,84.65333557128906,85.89167022705078,84.65333557128906,85.09500122070312,1423200
2023-09-25,84.67832946777344,85.72666931152344,84.4000015258789,85.26667022705078,1549800
2023-09-26,84.85832977294922,85.59833526611328,83.336669921875,83.711669921875,2152200
2023-09-27,84.15166473388672,84.30500030517578,82.7933349609375,83.59500122070312,1901400
2023-09-28,83.83000183105469,84.8116683959961,83.2933349609375,84.61166381835938,2080200
2023-09-29,86.66666412353516,87.14167022705078,85.40166473388672,85.6816635131836,2020200
2023-10-02,85.5683364868164,87.18499755859375,85.5683364868164,86.25833129882812,1817400
2023-10-03,85.18499755859375,85.9183349609375,84.3566665649414,84.6866683959961,1851000
2023-10-04,84.97000122070312,85.60832977294922,83.52666473388672,85.14666748046875,1421400
2023-10-05,85.02166748046875,85.038330078125,82.64833068847656,82.75833129882812,2175000
2023-10-06,82.45999908447266,83.49833679199219,81.27833557128906,82.51333618164062,2309400
2023-10-09,81.88999938964844,83.49166870117188,81.62666320800781,83.25499725341797,1510200
2023-10-10,83.39167022705078,85.61000061035156,83.38333129882812,84.75833129882812,1691400
2023-10-11,84.76499938964844,86.19166564941406,83.6683349609375,84.84500122070312,1822800
2023-10-12,85.15833282470703,85.29000091552734,82.5633316040039,82.89666748046875,1783200
2023-10-13,82.95333099365234,83.211669921875,81.62333679199219,82.07167053222656,1876800
2023-10-16,83.01499938964844,84.538330078125,83.01499938964844,83.54000091552734,2479800
2023-10-17,83.04499816894531,86.88999938964844,83.04499816894531,86.48500061035156,2736600
2023-10-18,86.19499969482422,87.1449966430664,85.20500183105469,85.32666778564453,1827000
2023-10-19,85.68499755859375,86.09833526611328,84.47166442871094,84.8133316040039,2051400
2023-10-20,85.07333374023438,85.1449966430664,82.65499877929688,82.9316635131836,2026200
2023-10-23,82.625,83.32499694824219,81.19833374023438,82.40833282470703,2466600
2023-10-24,83.3116683959961,83.51000213623047,82.16166687011719,82.68333435058594,1948800
2023-10-25,82.11166381835938,83.76166534423828,81.336669921875,82.06666564941406,2166000
2023-10-26,81.94999694824219,82.59166717529297,80.66999816894531,80.76333618164062,3465600
2023-10-27,90.86499786376953,97.5,90.51499938964844,96.0616683959961,11014200
2023-10-30,96.69999694824219,99.0199966430664,96.19667053222656,97.42666625976562,4617600
2023-10-31,97.83333587646484,99.75,97.75,99.51000213623047,3412200
2023-11-01,99.82499694824219,99.82499694824219,96.9000015258789,98.99666595458984,3770400
2023-11-02,99.17166900634766,100.41666412353516,98.875,100.16500091552734,2251200
2023-11-03,100.16500091552734,101.00166320800781,98.44499969482422,99.51667022705078,3000000
2023-11-06,100.11333465576172,102.32167053222656,99.69000244140625,102.14833068847656,2382000
2023-11-07,102.5,105.2066650390625,102.29833221435547,104.8566665649414,2739000
2023-11-08,104.82167053222656,105.66666412353516,104.04000091552734,104.53666687011719,2490600
2023-11-09,105.08000183105469,105.57833099365234,104.2300033569336,104.92500305175781,1982400
2023-11-10,104.7249984741211,105.6050033569336,104.1500015258789,105.4566650390625,1579800
2023-11-13,104.93499755859375,105.34500122070312,104.00166320800781,104.73666381835938,1590000
2023-11-14,105.15333557128906,105.87333679199219,104.46666717529297,105.02833557128906,2145600
2023-11-15,105.02833557128906,106.33333587646484,104.95500183105469,105.38833618164062,1800600
2023-11-16,104.08333587646484,104.08333587646484,100.71666717529297,102.57666778564453,2812800
2023-11-17,103.41666412353516,104.26333618164062,102.80332946777344,103.4183349609375,1522800
2023-11-20,103.36499786376953,105.66166687011719,103.36499786376953,104.913330078125,1585200
2023-11-21,104.93000030517578,105.75166320800781,104.50499725341797,105.6933364868164,1845000
2023-11-22,106.33333587646484,107.02999877929688,105.08499908447266,105.41666412353516,1164000
2023-11-24,105.10166931152344,106.45166778564453,105.10166931152344,106.17832946777344,457200
2023-11-27,105.83333587646484,109.87833404541016,105.83333587646484,109.4366683959961,2812200
2023-11-28,109.77666473388672,109.77666473388672,108.11833190917969,108.61333465576172,1476000
2023-11-29,109.98999786376953,110.37833404541016,108.59166717529297,109.16500091552734,2097000
2023-11-30,109.58499908447266,110.77166748046875,108.99333190917969,110.66166687011719,3073200
2023-12-01,110.75833129882812,114.25499725341797,110.75833129882812,114.17666625976562,2542800
2023-12-04,114.0616683959961,116.47333526611328,113.17500305175781,115.63500213623047,2554800
2023-12-05,115.0,115.913330078125,114.43000030517578,115.06666564941406,2342400
2023-12-06,114.94000244140625,115.66500091552734,114.07333374023438,114.62166595458984,1664400
2023-12-07,114.45500183105469,116.3316650390625,114.41000366210938,115.73666381835938,1521000
2023-12-08,114.60832977294922,116.61000061035156,113.71499633789062,115.89666748046875,1677600
2023-12-11,116.19499969482422,118.01667022705078,116.01166534423828,116.30999755859375,1917600
2023-12-12,116.5433349609375,118.1816635131836,115.38999938964844,117.62666320800781,2211600
2023-12-13,118.89833068847656,120.16166687011719,117.69499969482422,119.87833404541016,2847600
2023-12-14,119.01166534423828,119.36833190917969,115.3933334350586,116.3066635131836,3369000
2023-12-15,116.0,117.49833679199219,114.66999816894531,117.13500213623047,4026600
2023-12-18,116.94166564941406,118.47666931152344,116.50333404541016,117.78666687011719,2148000
2023-12-19,119.16500091552734,120.56999969482422,118.74333190917969,119.15499877929688,1545600
2023-12-20,118.39666748046875,118.99500274658203,116.77333068847656,116.79833221435547,1723200
2023-12-21,117.49500274658203,118.2316665649414,116.8116683959961,117.3550033569336,1603800
2023-12-22,114.73500061035156,116.73500061035156,113.83999633789062,115.61499786376953,2115000
